x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
11029.233345276354,15659.341314215191,17456.261510379605,21071.797096648286,20529.545383420686,26108.01184212162,15350.358161886938,7355.573820838593,4411.171137378194,8303.648693762656,6335.078690501246,2969.527517220984
4884.802225140402,6940.263010584631,4955.18516982347,5462.022727536946,6512.378836381936,21410.938507069215,18863.10695987591,12005.02222349341,18993.922645075392,17157.751693628004,9499.669877930053,9826.691707569264
6892.978849296268,4730.3412736651735,4316.00577966774,5961.185011571093,5007.572856761622,5473.45486846911,14499.691335490243,6761.824343693979,5161.277383587595,5918.734154181755,3396.5334435875575,3819.032045572418
5319.611377234504,6927.656585376069,6199.462607578343,16628.679248943696,9607.173415736152,11744.371456214081,17418.67945826533,14893.223446055174,39503.72926657588,64707.16199204425,22991.68113829393,9893.977717213993
8253.009095069627,7636.399970927247,7434.992654711094,8311.56230278533,4683.206346429763,10150.234032931037,10152.16094193342,13816.070765176326,24738.275513535067,22060.37431067203,11863.47935366326,10669.854606533656
6292.464316424729,9348.237710074281,9449.27923652624,12362.033184199918,13713.305339689457,21041.431975365133,11504.457191417348,11207.237002828977,7024.365493887351,11445.245945422601,5646.152245413676,3457.197850105004
6535.6789904629095,6714.122661589631,3154.931801305055,8425.30008742029,10544.216691036137,12410.459505741903,9573.532801679175,8150.3928176626,11247.464981318932,19321.55395209553,13059.464905478497,21061.27835636316
6493.716834091579,6018.261109065945,7475.793899776087,3711.2278735856094,7930.4895149319755,9459.380508596982,8957.144934347196,13650.062153467188,20858.725968448834,14560.211415345979,9296.768891747875,5212.221926738345
15661.886871200113,15645.816739630622,13259.30786838989,6153.331637782588,7843.229888963117,17004.77691142761,12478.065211797926,11757.84867585587,18647.496399070267,15336.825119966541,10332.486878628539,9028.665133684619
5125.940781028579,6540.292062290383,8398.037695098506,3588.0067882441017,3245.3261796825836,4834.565162494894,6700.196808427776,6881.4882574360545,5532.308362619571,10217.164335948735,10387.608657485633,7356.7628479136565
11966.677926702749,5465.4947073806625,6945.558434613214,7851.254205142552,12221.96942435171,37101.02714200264,19031.180748020284,12112.453670947682,10850.846028189459,13051.456653270498,4368.08096422709,3753.3230162694767
13607.385882587438,15824.271065770234,15311.61735982664,13231.999470783787,14255.364830488963,21482.925344979612,19470.59191451544,16026.352820802396,25836.80729017763,12706.903924197644,14809.652534173112,11411.789797725165
5082.7997781896565,11695.509371085063,8355.440756002094,6083.245206014724,8253.89971720185,9985.12582201831,12200.894855499737,10833.151219754007,14596.815905778121,7138.306348962215,6477.850563327237,8117.57629806679
14364.627064110471,7529.521765731579,6421.607242934237,2258.6903481042104,4747.998846629833,6153.329183672074,8113.806603603208,5090.449116609614,5828.365816187456,4700.946009749209,6267.820982649774,6218.593144769603
3988.056997685544,2885.2133896419928,2508.0708972961847,2057.8543159192022,4373.6731829945875,9458.495675479164,13694.8774070546,4728.716277306024,9059.206534309074,14516.00686444602,7936.612131740439,5838.305645842359
6349.670432429443,10177.955594151377,7650.373836504912,5986.903868074065,4606.458422448908,4976.362319666276,14402.30390646134,12615.359841802798,10390.059130351867,20049.68411681176,9535.399527614483,6414.512223934428
9756.396981430104,10750.67882712254,7117.756227598538,5127.642892743161,5655.048241862518,18587.372822349535,17879.426508512755,7278.148962514606,11903.885608529019,12249.688741171645,8276.234131901489,13496.15322554104
10017.641009499994,8935.70159405762,2642.0210217449744,6345.273115619539,6362.9632369866085,4787.441520897927,6714.343270156197,5600.006683330245,11204.061273963775,11425.31682971266,9966.749147330596,7544.615143731128
8467.078092224405,6314.32928139617,4859.732265177016,7674.814159509763,8987.629550723976,9302.605405785373,16273.129345298838,20256.528537126098,12758.685334131877,8416.690622784443,10866.38971050497,9932.554300731912
7134.4806952604895,6571.073283643709,6801.263197999346,4184.767504980401,3499.549967384731,8285.466132580214,7534.384669662232,7937.22319797859,11221.43814695174,10848.525117832614,5180.721045794067,3624.419212346175
4063.34414100773,3261.9388847282266,4849.115539595131,3714.146471848483,4146.917005277747,5314.004020211049,14779.449204653669,12556.09047435033,11791.131752395198,16769.847015649033,7438.265267681006,13184.724960796293
6063.167089633273,9858.238604850467,7176.387381193123,4943.9055751904025,5365.427412477865,5595.593759576417,6666.49001766047,2651.8354933900937,6430.3178117166935,11712.093256119575,15850.835558732446,11240.599884803742
8501.426185596234,7059.93970088262,6479.299852716302,6577.504804476569,9159.058217576183,11790.799722685928,4551.329366345013,4397.185272902483,17362.549295892943,11403.983505448381,7296.355959319733,5530.378283011414
3112.923661241156,5640.994793443018,5729.010534586487,11137.422964118156,44217.52734366615,52926.991460115896,27391.09325215794,14003.02090751078,5456.852833318721,11011.980754344399,11583.306318082965,7511.761042273238
10182.242969435472,6230.8961630666345,8524.60402046692,5348.254065474545,4420.49418838603,5293.647601277766,9051.522393568544,12531.640727479304,17438.40592893493,24674.35133827178,19576.63876941839,14588.52449948951
9501.880510478442,7860.059699267234,5949.439769401616,5672.432906739577,7630.327428586403,8781.430031049911,12177.000338879152,17457.941610442507,25702.484972806233,9645.234753813545,12057.074261559654,13303.018635143522
